order_item_id,order_id,product_id,quantity,item_price
1075,8630,341,7,130.53
1076,456,876,1,214.59
1077,6768,461,3,39.53
1078,3818,434,6,234.06
1079,9762,341,4,228.7
1080,9296,458,5,439.18
1081,9811,472,3,147.87
1082,1513,91,8,206.88
1083,4739,289,1,121.86
1084,392,794,7,400.84
1085,2622,996,2,396.64
1086,6177,273,8,472.66
1087,9113,533,3,416.72
1088,5720,514,4,404.25
1089,6042,591,2,121.87
1090,3601,556,5,343.35
1091,5211,706,9,25.73
1092,4509,583,4,15.97
1093,6443,548,7,155.45
1094,7655,558,8,435.26
1095,9981,946,1,141.34
1096,6217,747,6,464.85
1097,7886,224,5,114.15
1098,261,579,1,28.46
1099,6834,771,9,299.0
1100,9528,498,7,409.6
1101,5945,631,1,287.18
1102,6135,929,2,255.11
1103,6876,557,4,222.28
1104,6829,25,9,359.41
1105,335,677,2,483.0
1106,7670,164,1,160.51
1107,2780,291,1,174.67
1108,8996,787,9,38.11
1109,7329,45,1,86.79
1110,2438,368,4,265.4
1111,2808,211,5,161.13
1112,5191,737,6,410.76
1113,9133,146,6,312.97
1114,3164,923,3,367.0
1115,9095,350,7,223.64
1116,7489,799,8,54.3
1117,9461,935,1,283.37
1118,24,835,9,133.3
1119,4653,406,6,263.55
1120,2749,948,1,60.23
1121,2451,10,9,390.71
1122,9589,885,4,202.7
1123,8096,520,9,334.26
1124,3358,34,5,248.74
1125,8096,234,6,236.05
1126,8084,181,9,194.03
1127,5973,914,6,243.98
1128,9950,524,1,308.29
1129,8156,750,1,115.94
1130,7070,704,2,358.66
1131,5339,953,2,245.38
1132,2533,864,6,310.31
1133,5338,386,5,238.94
1134,3774,273,7,86.03
1135,6466,948,8,167.25
1136,4662,844,3,173.6
1137,2058,327,9,205.56
1138,678,335,1,162.93
1139,2975,514,3,338.99
1140,8477,27,2,497.14
1141,5649,922,6,354.58
1142,6445,665,1,479.66
1143,1841,140,8,370.45
1144,1879,913,3,295.39
1145,6290,705,6,354.3
1146,9803,95,2,409.28
1147,7220,168,5,417.66
1148,3315,517,2,68.47
1149,1379,732,7,314.62
1150,5341,28,5,84.18
1151,9908,761,8,366.36
1152,453,584,6,7.74
1153,8534,308,8,322.43
1154,393,398,9,29.23
1155,5472,134,7,451.04
1156,1270,786,1,373.34
1157,8138,293,9,460.8
1158,3051,970,9,245.1
1159,7281,704,2,6.39
1160,9163,495,2,467.52
1161,4795,355,7,137.92
1162,7411,547,5,170.6
1163,166,638,5,278.92
1164,8447,17,1,112.43
1165,8494,110,6,480.13
1166,6364,475,8,69.18
1167,8080,600,4,170.35
1168,5031,10,3,481.13
1169,1506,563,1,495.73
1170,9449,112,4,322.57
1171,7410,849,2,393.4
1172,4341,564,5,290.56
1173,210,749,1,234.8
1174,3794,320,9,176.05
1175,4522,289,9,121.47
1176,3048,609,5,136.69
1177,981,785,1,246.15
1178,2120,466,3,471.92
1179,3746,380,7,435.66
1180,178,177,5,167.04
1181,1547,364,9,476.28
1182,8491,742,4,83.0
1183,3567,127,5,273.86
1184,275,263,3,346.29
1185,2996,986,8,471.2
1186,53,880,3,121.5
1187,7776,961,6,157.46
1188,9616,895,7,62.9
1189,1628,446,2,171.43
1190,6044,459,7,419.64
1191,7824,266,3,210.9
1192,8681,287,3,494.44
1193,8609,25,5,201.34
1194,9113,185,4,360.27
1195,1554,65,7,202.86
1196,8858,427,3,122.98
1197,2470,504,9,93.22
1198,1475,131,1,91.0
1199,6478,823,2,324.76
1200,338,304,9,41.41
1201,6992,833,8,321.01
1202,8461,455,7,210.65
1203,1088,747,9,333.21
1204,1294,113,5,15.98
1205,8849,883,3,73.15
1206,5965,572,2,436.89
1207,2829,526,6,499.96
1208,6473,87,2,421.85
1209,3974,496,8,67.23
1210,6662,849,5,104.61
1211,4958,14,2,92.27
1212,6565,393,6,434.55
1213,1337,853,6,414.4
1214,1668,685,8,208.68
1215,1826,514,6,66.37
1216,1213,756,3,444.84
1217,2769,160,8,293.12
1218,5777,776,2,488.66
1219,445,292,9,144.68
1220,9590,218,6,23.51
1221,4382,421,1,491.25
1222,3677,783,4,179.75
1223,2311,546,1,226.86
1224,4041,661,3,48.12
1225,7086,983,6,298.55
1226,1828,521,3,133.74
1227,6286,40,5,342.25
1228,3220,766,8,381.23
1229,5560,26,8,147.42
1230,6772,491,9,223.54
1231,4689,918,4,175.78
1232,4512,397,5,489.63
1233,2073,25,4,424.85
1234,6771,199,7,213.57
1235,6329,371,9,259.28
1236,2331,91,6,492.09
1237,686,399,2,139.68
1238,4959,460,7,443.19
1239,685,557,3,471.08
1240,8533,225,8,232.69
1241,734,789,3,127.57
1242,1497,89,9,81.87
1243,9324,296,1,41.03
1244,5451,175,6,94.92
1245,4636,342,7,171.67
1246,1733,573,3,387.88
1247,6528,270,6,197.24
1248,6726,712,3,184.84
1249,6304,344,9,423.01
1250,8032,835,6,299.29
1251,1420,588,8,232.77
1252,4711,175,4,316.62
1253,8680,470,8,282.33
1254,1442,912,5,224.99
1255,2391,839,8,202.81
1256,1385,786,2,443.07
1257,2157,941,3,96.27
1258,4397,23,4,83.1
1259,1392,538,1,401.37
1260,7423,230,5,64.69
1261,5436,706,3,485.05
1262,4801,130,7,143.09
1263,3143,150,2,427.37
1264,269,627,1,325.34
1265,3918,166,2,405.52
1266,9717,249,3,202.87
1267,8670,682,5,105.56
1268,4272,668,6,474.32
1269,239,575,8,394.48
1270,8802,273,4,79.27
1271,7003,243,4,224.11
1272,7769,368,2,168.55
1273,5884,978,3,81.55
1274,5786,699,3,298.25
1275,5094,627,2,371.22
1276,6439,258,1,120.62
1277,6175,867,2,277.18
1278,9347,335,5,104.41
1279,9944,207,8,332.19
1280,5446,108,5,350.98
1281,3339,884,3,253.73
1282,2334,256,7,333.99
1283,4387,621,4,350.91
1284,4582,247,7,456.59
1285,6699,226,8,418.3
1286,8360,178,3,411.95
1287,3543,143,1,15.76
1288,5887,146,8,135.1
1289,8055,77,6,100.6
1290,6915,38,3,496.95
1291,7514,392,9,284.14
1292,8270,592,1,91.18
1293,1109,660,8,287.37
1294,9084,444,9,348.63
1295,4757,794,1,412.54
1296,1225,931,9,143.07
1297,7529,121,5,281.1
1298,8757,337,5,154.4
1299,2860,666,5,227.83
1300,8494,786,1,206.5
1301,8301,684,5,110.92
1302,2413,135,6,150.17
1303,2648,236,5,132.23
1304,3339,35,6,406.68
1305,5805,12,9,77.02
1306,7232,377,7,486.15
1307,4524,751,5,203.89
1308,3814,369,9,116.71
1309,3646,812,5,382.53
1310,3418,41,5,50.57
1311,12,54,6,408.57
1312,6610,129,8,158.85
1313,3146,281,1,90.03
1314,875,336,9,423.17
1315,7304,249,8,299.68
1316,884,890,7,271.55
1317,4651,783,5,152.91
1318,7711,587,1,252.8
1319,6798,357,7,391.62
1320,5440,487,9,241.15
1321,7009,387,3,317.31
1322,9772,685,8,24.23
1323,8545,376,3,298.51
1324,8163,45,3,119.28
1325,9699,435,7,368.95
1326,3488,682,6,160.22
1327,7538,935,5,150.65
1328,2391,532,7,210.21
1329,4031,757,9,63.26
1330,7493,983,1,378.02
1331,3439,207,1,315.9
1332,2384,914,5,143.92
1333,3368,116,8,387.36
1334,6168,679,7,480.95
1335,1466,867,7,429.25
1336,2152,285,3,210.05
1337,3484,788,9,150.75
1338,574,938,5,9.02
1339,775,847,3,133.1
1340,7031,96,6,62.34
1341,4339,524,8,414.92
1342,8022,824,8,389.82
1343,3931,883,4,238.01
1344,4961,780,4,62.94
1345,2221,985,9,262.18
1346,1440,565,2,267.61
1347,6247,610,9,317.43
1348,7425,510,8,265.23
1349,8906,264,3,54.28
1350,6701,826,2,321.31
1351,8768,792,2,495.32
1352,6340,877,1,318.57
1353,5085,61,9,184.64
1354,5511,129,1,312.81
1355,70,89,2,281.6
1356,9110,994,7,52.03
1357,8935,78,5,318.89
1358,6729,740,1,328.2
1359,4151,70,4,178.21
1360,2534,685,6,153.92
1361,7411,393,8,251.15
1362,9569,624,2,76.71
1363,8602,385,3,50.51
1364,3008,457,7,378.63
1365,8144,152,1,95.54
1366,6871,572,7,127.97
1367,5135,231,1,193.67
1368,4243,466,8,360.86
1369,5610,432,6,285.43
1370,9872,935,7,231.5
1371,7779,274,2,492.18
1372,9907,105,6,238.11
1373,1198,348,5,295.61
1374,2338,308,3,45.93
1375,8087,258,9,139.55
1376,3194,357,5,149.96
1377,8219,233,8,115.62
1378,5221,164,4,151.67
1379,2974,304,6,244.4
1380,6532,885,4,428.86
1381,3166,856,4,324.17
1382,1091,803,9,400.04
1383,8442,710,5,246.48
1384,142,849,1,286.13
1385,267,606,7,39.28
1386,7720,627,3,75.01
1387,4311,72,3,416.43
1388,8681,938,6,496.43
1389,8688,970,3,392.51
1390,480,848,1,102.4
1391,2691,806,6,17.14
1392,6000,154,7,24.55
1393,4937,287,5,137.84
1394,2428,254,1,441.07
1395,9036,692,2,110.56
1396,8065,444,2,323.13
1397,3216,8,8,73.47
1398,5982,189,8,354.74
1399,3912,35,8,77.8
1400,4078,802,2,195.3
1401,2350,138,5,107.0
1402,650,680,5,141.95
1403,5537,108,4,356.39
1404,2857,308,8,283.02
1405,5579,140,8,54.9
1406,1726,361,9,418.06
1407,8117,155,4,303.75
1408,1355,659,1,144.76
1409,1294,313,9,202.53
1410,3259,218,1,441.6
1411,2714,566,4,166.18
1412,8596,527,1,143.33
1413,4033,223,3,109.23
1414,1547,366,3,395.04
1415,2607,933,7,131.37
1416,2826,701,3,239.72
1417,4207,402,6,9.95
1418,9005,733,4,479.75
1419,3375,812,6,417.43
1420,9122,347,9,328.11
1421,7641,870,7,156.94
1422,6935,384,1,97.86
1423,6079,852,8,221.83
1424,3324,661,4,115.71
1425,8367,797,8,468.81
1426,7106,107,3,368.1
1427,1364,783,5,346.33
1428,9230,342,3,340.97
1429,7490,343,3,383.76
1430,7952,324,3,26.62
1431,3012,763,4,132.86
1432,2091,856,3,289.93
1433,8653,576,2,113.11
1434,149,782,6,301.95
1435,4434,677,1,479.5
1436,5099,503,5,169.44
1437,1134,566,6,379.9
1438,354,315,1,219.58
1439,9300,640,1,359.81
1440,2114,187,7,36.37
1441,7556,725,6,185.5
1442,6011,823,9,364.19
1443,3686,427,4,423.76
1444,3207,692,3,211.29
1445,1110,807,6,277.82
1446,8419,845,8,483.16
1447,9205,659,5,230.21
1448,3107,184,3,121.71
1449,3937,474,3,15.22
1450,9659,676,1,461.33
1451,8462,180,6,31.9
1452,3807,300,7,123.13
1453,6550,814,9,429.01
1454,9724,97,6,469.96
1455,8496,680,8,334.44
1456,5149,336,6,133.06
1457,1933,181,2,137.75
1458,2041,441,3,255.19
1459,7935,403,1,467.39
1460,8334,997,5,473.67
1461,6790,462,6,218.14
1462,5776,812,6,163.97
1463,9001,236,2,196.58
1464,948,606,1,120.63
1465,766,223,7,90.17
1466,7173,916,4,343.53
1467,5016,812,9,133.62
1468,9131,939,8,415.91
1469,2497,623,6,127.41
1470,3563,263,3,277.32
1471,1263,810,8,356.54
1472,6394,62,1,328.07
1473,5051,229,9,61.12
1474,5411,239,9,141.05
1475,543,770,8,13.18
1476,6665,726,4,297.21
1477,7724,589,9,310.01
1478,2782,558,9,240.47
1479,2613,756,5,318.87
1480,1200,550,6,426.39
1481,7033,607,7,130.97
1482,6324,385,9,271.43
1483,4689,943,7,71.93
1484,4787,363,1,121.2
1485,3682,141,9,155.9
1486,5230,572,6,357.38
1487,3496,977,2,77.75
1488,8857,960,9,349.67
1489,6079,452,1,51.36
1490,3163,55,5,341.44
1491,1417,107,9,392.56
1492,3109,287,1,451.48
1493,8709,353,2,415.85
1494,9042,910,7,321.54
1495,7830,213,2,394.88
1496,908,598,9,360.82
1497,8508,901,9,239.28
1498,7574,887,8,394.5
1499,9700,694,2,7.64
1500,9711,181,3,403.12
1501,1935,165,3,462.42
1502,5952,96,8,457.27
1503,4345,441,8,499.29
1504,7427,3,6,143.01
1505,9994,489,7,72.72
1506,6335,205,1,248.81
1507,2623,395,8,174.54
1508,9049,754,7,231.35
1509,5566,298,5,184.62
1510,1526,695,5,428.25
1511,1417,166,2,273.62
1512,1795,664,1,397.49
1513,2721,905,9,152.56
1514,6827,909,3,200.37
1515,6796,342,5,146.76
1516,3677,402,8,485.87
1517,5077,778,7,225.48
1518,6370,140,7,207.82
1519,8545,244,4,420.73
1520,9620,990,4,379.76
1521,5827,303,6,460.57
1522,2193,750,4,378.4
1523,9970,211,7,176.79
1524,3537,339,2,154.4
1525,7300,629,7,343.86
1526,9309,10,3,69.17
1527,2321,897,8,48.97
1528,7872,953,5,398.25
1529,534,500,9,319.77
1530,9410,71,4,113.34
1531,5352,119,5,336.4
1532,1980,631,1,158.19
1533,2077,907,3,145.65
1534,8724,437,4,140.34
1535,4236,127,9,255.85
1536,6242,260,8,470.97
1537,4115,228,2,474.47
1538,2585,445,6,275.46
1539,9741,981,4,434.92
1540,1489,598,5,255.09
1541,3660,778,9,248.57
1542,6403,215,4,23.9
1543,8048,389,5,373.82
1544,228,957,7,320.43
1545,4472,240,7,186.74
1546,5243,380,6,77.75
1547,7624,332,3,495.24
1548,4353,761,1,409.28
1549,4929,926,9,315.49
1550,7316,569,6,13.23
1551,699,417,3,435.54
1552,438,165,1,306.85
1553,5820,850,6,83.21
1554,6181,196,3,407.99
1555,9877,987,1,303.77
1556,2154,239,5,267.76
1557,6039,279,1,74.28
1558,6009,70,3,131.09
1559,6376,775,3,346.78
1560,5137,19,6,178.32
1561,5279,238,4,176.54
1562,960,911,8,94.23
1563,8470,373,3,106.88
1564,4221,240,8,338.77
1565,3757,342,7,461.31
1566,7588,416,2,31.88
1567,9536,335,8,248.73
1568,4771,315,1,478.3
1569,8907,70,9,269.95
1570,9698,198,7,214.55
1571,3922,262,6,148.74
1572,2715,844,8,378.47
1573,1348,194,9,448.14
1574,5009,473,8,494.97
1575,6086,132,6,157.87
1576,8170,375,4,67.98
1577,4869,70,9,363.2
1578,3961,767,8,416.27
1579,9945,697,8,437.08
1580,2506,746,3,304.07
1581,5097,445,9,480.36
1582,7376,371,7,60.49
1583,1738,440,1,157.44
1584,1109,869,2,153.35
1585,2680,230,2,202.41
1586,1038,142,1,376.69
1587,5761,623,1,15.02
1588,9104,83,4,13.59
1589,2097,755,7,72.94
1590,359,519,6,96.95
1591,5954,438,7,494.63
1592,1077,466,8,132.68
1593,7237,954,8,231.45
1594,5672,573,3,19.35
1595,5816,876,7,465.59
1596,5765,328,6,28.32
1597,4975,924,8,451.65
1598,3528,213,3,104.15
1599,2303,183,9,454.91
1600,9797,355,5,168.68
1601,1076,751,2,241.01
1602,4049,970,4,356.92
1603,329,565,7,372.87
1604,3478,220,1,21.84
1605,7125,595,1,14.63
1606,1003,684,9,164.23
1607,8769,995,3,258.23
1608,8519,28,1,437.32
1609,6387,814,7,94.57
1610,9720,177,7,189.47
1611,2822,379,2,220.52
1612,9658,451,8,246.42
1613,2381,487,3,353.9
1614,8687,667,3,455.4
1615,9331,249,5,68.9
1616,2417,977,2,237.75
1617,9549,207,4,492.49
1618,9346,244,2,301.58
1619,3250,679,9,425.05
1620,2143,214,6,445.42
1621,3389,84,1,40.16
1622,9317,27,9,243.06
1623,5316,35,8,481.12
1624,8994,502,2,78.88
1625,208,815,3,98.27
1626,8665,820,7,255.5
1627,1639,69,4,70.92
1628,5128,194,8,430.65
1629,8328,297,1,382.58
1630,4357,562,4,425.54
1631,9363,557,1,205.59
1632,8650,276,7,325.23
1633,6025,632,9,166.9
1634,7606,967,1,36.27
1635,1437,292,8,388.54
1636,6376,712,6,485.98
1637,8699,603,6,146.55
1638,6248,326,8,147.38
1639,8638,152,1,107.24
1640,2782,676,9,216.16
1641,444,133,6,190.98
1642,118,212,3,443.01
1643,9733,916,1,396.19
1644,567,181,4,440.88
1645,3603,768,5,460.14
1646,1937,361,4,341.22
1647,4184,424,7,323.45
1648,7927,610,6,235.74
1649,9845,871,5,46.05
1650,4572,124,3,225.91
1651,5802,178,9,184.48
1652,4391,330,3,192.32
1653,4816,963,3,253.21
1654,5501,753,3,266.01
1655,5403,226,8,111.92
1656,6988,163,2,141.03
1657,4782,832,4,105.58
1658,2687,933,8,369.52
1659,1204,813,1,482.37
1660,5057,493,3,126.15
1661,7058,806,4,432.51
1662,8598,878,6,366.47
1663,5714,471,2,156.57
1664,5184,357,7,264.84
1665,4215,341,3,306.94
1666,4080,155,8,386.86
1667,313,760,2,274.46
1668,8355,193,9,329.59
1669,1529,585,4,163.66
1670,5497,259,8,66.03
1671,9758,827,4,34.74
1672,4769,230,6,149.46
1673,7568,100,8,335.55
1674,399,226,5,49.11
1675,6631,30,6,370.74
1676,1048,735,2,206.59
1677,1943,222,4,236.72
1678,240,16,5,110.45
1679,6465,797,1,350.16
1680,672,966,7,485.39
1681,2620,718,6,203.54
1682,7920,458,4,62.2
1683,2462,216,4,13.49
1684,8594,612,3,433.76
1685,2107,536,1,354.13
1686,4149,775,6,423.96
1687,1088,433,5,199.37
1688,6777,959,6,318.48
1689,9335,613,1,196.99
1690,4382,558,2,167.68
1691,5125,240,7,297.21
1692,7560,1000,9,113.14
1693,142,816,6,365.85
1694,397,102,6,318.69
1695,5138,665,5,206.21
1696,7282,43,5,146.21
1697,1556,567,6,183.08
1698,7055,418,2,159.16
1699,5895,321,6,183.86
1700,1029,668,4,12.88
1701,5052,809,3,173.47
1702,671,413,7,272.7
1703,4595,928,5,243.79
1704,1856,965,3,74.89
1705,3430,34,8,473.74
1706,5277,827,5,96.29
1707,6987,750,3,291.08
1708,9881,445,9,188.81
1709,4432,180,2,338.3
1710,570,831,3,220.69
1711,6457,666,3,25.3
1712,1147,717,1,318.73
1713,9057,268,7,463.21
1714,6515,534,6,435.42
1715,4901,969,6,167.51
1716,28,312,6,165.94
1717,5350,6,7,295.87
1718,1030,548,6,102.35
1719,6617,638,9,315.71
1720,1997,458,5,401.58
1721,1342,741,1,105.74
1722,9441,699,1,479.18
1723,2088,571,1,254.1
1724,8873,480,2,112.76
1725,375,68,4,38.12
1726,3046,820,6,146.82
1727,6276,120,7,239.36
1728,5950,964,5,241.89
1729,806,333,7,106.2
1730,6353,848,2,132.83
1731,6471,875,6,340.76
1732,6647,947,3,388.54
1733,279,346,9,58.35
1734,1406,865,4,334.63
1735,8980,245,5,458.58
1736,7151,580,5,22.43
1737,1333,666,2,308.48
1738,8066,841,4,293.42
1739,3148,297,7,121.71
1740,7993,715,2,413.26
1741,3450,645,5,8.24
1742,433,949,5,464.92
1743,8027,934,5,301.06
1744,1010,628,7,248.04
1745,7280,992,7,371.37
1746,5192,605,8,471.39
1747,8509,614,1,411.82
1748,5308,360,3,286.05
1749,4217,348,1,67.4
1750,1366,437,7,193.43
1751,6797,472,5,437.17
1752,9128,952,2,426.35
1753,3519,275,2,212.76
1754,2769,630,7,239.19
1755,496,65,5,343.72
1756,3593,69,4,222.46
1757,2233,727,8,49.3
1758,8049,309,3,366.12
1759,2936,147,3,326.74
1760,6720,578,8,103.34
1761,4446,508,2,402.38
1762,2368,176,3,409.19
1763,6556,578,4,127.29
1764,906,201,3,74.99
1765,8169,18,8,102.15
1766,7901,336,6,249.14
1767,4598,807,3,163.07
1768,7654,127,7,338.33
1769,5010,713,4,263.02
1770,7236,492,3,337.23
1771,9708,51,2,114.3
1772,7209,639,8,297.63
1773,7959,151,8,442.18
1774,5289,161,2,293.92
1775,7814,188,9,345.97
1776,6137,230,7,475.37
1777,8304,955,6,443.8
1778,6607,610,3,116.35
1779,9865,922,3,409.06
1780,2303,913,4,490.11
1781,9843,181,9,395.43
1782,7326,846,8,68.7
1783,4396,717,2,312.01
1784,3996,470,5,328.13
1785,8499,427,6,77.97
1786,8313,816,5,279.76
1787,7770,82,1,461.97
1788,9470,404,9,151.23
1789,1428,478,6,404.68
1790,5614,931,5,323.52
1791,3103,33,6,338.9
1792,9378,750,3,153.26
1793,1456,593,9,379.73
1794,9372,867,4,320.16
1795,1347,460,6,264.43
1796,8821,514,6,247.82
1797,1215,418,2,156.92
1798,1962,332,9,105.06
1799,2996,602,2,384.71
1800,4613,638,5,103.75
1801,9740,416,2,87.85
1802,5691,533,9,426.34
1803,2859,5,2,44.58
1804,762,284,8,80.91
1805,5459,855,1,50.08
1806,8048,304,3,479.3
1807,4903,864,7,56.89
1808,8106,197,6,7.96
1809,1497,254,2,308.15
1810,9436,867,9,358.18
1811,4583,762,2,92.95
1812,2044,838,6,177.66
1813,3377,595,1,158.35
1814,8709,748,3,363.31
1815,835,168,5,200.08
1816,624,6,7,266.65
1817,1048,142,3,389.33
1818,1565,375,9,249.16
1819,3983,125,4,364.17
1820,5441,323,9,285.47
1821,497,395,3,357.79
1822,543,167,3,49.9
1823,916,681,4,489.22
1824,1802,24,2,48.05
1825,82,683,5,319.87
1826,1180,109,9,16.45
1827,8358,210,8,260.97
1828,2072,607,8,52.53
1829,8999,202,8,49.55
1830,7031,410,8,146.04
1831,332,797,6,124.61
1832,7146,2,7,72.73
1833,9727,798,5,291.7
1834,6980,743,6,443.27
1835,8373,766,3,459.13
1836,9509,111,5,148.75
1837,6113,586,3,432.96
1838,9299,76,5,483.92
1839,1590,212,1,159.52
1840,2487,953,1,468.91
1841,5835,630,6,215.88
1842,2591,233,8,234.7
1843,8680,187,4,242.8
1844,8804,275,7,366.91
1845,3421,310,5,134.01
1846,5209,966,2,123.97
1847,9590,888,5,316.61
1848,7215,663,2,281.01
1849,1457,211,9,40.17
1850,9530,351,1,451.75
1851,4498,801,3,148.88
1852,2868,322,1,376.73
1853,4584,207,5,291.32
1854,5255,907,4,288.25
1855,6346,90,6,430.07
1856,6572,658,5,440.82
1857,7084,65,7,282.28
1858,5299,416,7,217.07
1859,79,900,5,311.93
1860,5653,598,1,64.23
1861,378,292,9,212.91
1862,165,477,2,332.67
1863,7968,996,7,382.7
1864,9913,441,3,362.04
1865,5942,370,6,91.44
1866,8347,673,5,307.71
1867,1147,743,6,49.71
1868,9256,654,5,300.02
1869,2217,432,9,374.24
1870,5450,239,8,317.54
1871,1464,293,1,314.33
1872,3471,237,9,328.3
1873,1517,645,2,211.94
1874,4424,818,5,195.57
1875,1527,701,6,225.25
1876,789,726,1,109.6
1877,6521,325,7,229.65
1878,7422,869,8,452.77
1879,6578,422,1,148.91
1880,2549,430,4,218.38
1881,7253,354,2,324.77
1882,4609,655,5,384.76
1883,8708,496,2,9.49
1884,6641,293,9,333.72
1885,6746,795,9,75.98
1886,3063,624,5,373.24
1887,5282,257,5,72.29
1888,4763,413,4,376.3
1889,9760,381,1,473.14
1890,9641,200,3,115.65
1891,967,225,4,9.32
1892,6077,903,7,59.9
1893,5695,797,7,460.06
1894,8556,671,7,237.84
1895,108,294,7,271.14
1896,7182,520,4,80.78
1897,8815,607,9,493.61
1898,4417,677,4,95.33
1899,510,443,6,303.12
1900,6816,719,1,286.86
1901,9257,182,1,37.38
1902,3866,500,6,498.24
1903,8496,442,1,277.28
1904,9161,608,1,82.01
1905,9631,282,6,378.63
1906,3872,944,8,199.25
1907,5514,113,9,336.7
1908,6509,267,6,115.6
1909,7165,535,1,461.52
1910,3501,930,7,25.27
1911,2200,801,2,15.02
1912,3902,465,7,433.09
1913,7759,993,4,274.38
1914,6071,386,1,174.04
1915,2271,508,9,74.87
1916,5386,113,1,34.61
1917,230,317,7,151.27
1918,2487,132,6,406.47
1919,8342,524,7,100.28
1920,910,925,1,489.84
1921,978,746,1,396.84
1922,635,751,6,10.84
1923,5990,875,8,277.09
1924,4718,103,3,200.95
1925,2191,682,2,224.79
1926,5190,979,4,224.56
1927,4940,185,8,426.32
1928,7082,946,9,344.39
1929,3475,66,6,148.89
1930,6696,135,7,260.23
1931,7195,125,1,246.06
1932,1866,57,5,147.12
1933,299,302,6,312.14
1934,2740,790,6,317.67
1935,6702,907,6,58.13
1936,3726,929,7,49.14
1937,4541,694,4,19.68
1938,8290,660,5,298.19
1939,4815,773,6,497.97
1940,6135,836,9,454.79
1941,3523,14,4,233.18
1942,4419,899,4,162.85
1943,6819,626,7,367.96
1944,8125,466,1,170.97
1945,8163,442,7,22.19
1946,5490,27,8,261.09
1947,6086,772,2,163.75
1948,9038,384,4,26.9
1949,4186,963,4,381.06
1950,4227,320,6,288.7
1951,8097,219,7,177.75
1952,3882,732,7,211.31
1953,7693,854,4,43.73
1954,9245,170,3,66.17
1955,3616,413,4,212.44
1956,6806,592,9,79.89
1957,3158,419,7,99.04
1958,2106,787,3,187.52
1959,5177,116,3,264.38
1960,994,606,5,280.98
1961,3097,975,8,247.32
1962,190,69,5,41.11
1963,2899,287,6,44.52
1964,5857,683,9,106.81
1965,4250,607,9,438.63
1966,5389,969,6,60.22
1967,7047,461,5,362.46
1968,3412,149,8,410.6
1969,9239,878,1,56.96
1970,606,735,3,300.37
1971,1367,193,6,385.7
1972,6483,233,8,402.58
1973,9257,717,6,19.35
1974,5796,162,6,269.92
1975,518,957,4,97.25
1976,5219,548,7,445.21
1977,3808,976,7,235.1
1978,5436,458,1,210.79
1979,2273,742,3,107.37
1980,2309,553,9,102.13
1981,9295,162,6,495.67
1982,4793,153,4,38.48
1983,811,441,8,25.82
1984,8269,321,7,136.63
1985,2310,76,6,186.43
1986,7909,380,4,197.17
1987,9218,763,4,99.92
1988,4440,790,8,469.86
1989,6390,700,3,451.55
1990,3559,438,9,251.14
1991,8009,889,8,378.04
1992,846,790,4,116.26
1993,8885,701,3,428.13
1994,1333,126,4,208.91
1995,6301,752,2,71.1
1996,1275,706,6,397.58
1997,7167,941,3,242.97
1998,9437,200,3,305.49
1999,338,225,1,458.73
2000,3295,581,8,288.3
2001,337,192,8,136.76
2002,1868,522,9,174.74
2003,6915,963,5,428.94
2004,495,779,4,407.4
2005,4643,246,9,371.11
2006,3887,990,3,68.83
2007,8353,412,4,101.2
2008,2037,773,8,352.98
2009,9934,524,2,142.64
2010,9700,556,3,357.12
2011,5084,621,3,348.26
2012,3561,349,8,296.37
2013,9568,90,2,494.22
2014,9746,989,8,437.84
2015,2282,797,7,64.72
2016,1602,462,1,367.99
2017,1300,292,8,425.06
2018,8903,291,1,436.6
2019,4168,369,9,259.57
2020,2047,264,1,429.52
2021,2882,272,5,427.91
2022,5475,811,8,279.2
2023,1818,69,4,272.89
2024,2199,144,6,309.56
2025,3333,56,1,82.84
2026,1104,553,3,370.76
2027,3178,77,5,445.75
2028,4816,520,2,282.19
2029,2178,310,1,369.74
2030,1195,90,9,263.54
2031,4502,376,8,283.15
2032,6042,901,3,290.65
2033,8728,777,6,131.54
2034,7061,998,8,383.83
2035,9262,194,6,211.34
2036,8325,583,8,34.67
2037,264,798,3,244.93
2038,4463,337,4,66.53
2039,6969,506,8,400.62
2040,2053,108,8,89.88
2041,4947,607,6,451.98
2042,5826,511,6,444.71
2043,6045,321,9,444.74
2044,4090,476,8,161.88
2045,358,286,3,161.89
